ID,Decision,Build_Selfcon,Tier,Accommodation_Class,Loan_Type,Gender,Employment_Type,Doc_Proof_Inc,Marital_Status,Employer_Type,Education_Class,Mode_of_origin_class,eom_25,OldEmi_d,BankSave_d,Age,YrsAdd,YrsJob,Expen,TotInc,DispInc,MarVal,OldEmi,LoanReq,Term,Dwnpay,BankSave,CalcEmi,IIR,IAR,FOIR,LTV,LVR
GUJ-4ROB-608856,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,1,25,20,8,9811,27253,17442,1393443,0,850000,180,550000,2078,13081.54004,48.00036708,75.00022956,48.00036708,60.99998349,61.0
FBD-BNX7-550584,0,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,U10,Reference,0,0,0,45,8,1,16310,35791,19481,1886792,0,1000000,180,650000,0,15390.04004,42.99974865,79.00025686,42.99974865,53.00001272,61.0
SAH-I3S1-760796,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,0,0,0,35,1,8,7530,24823,17292,1204819,0,1000000,180,200000,0,15390.04004,61.99911388,89.00092551,61.99911388,83.00001909,83.0
DEL-TG2F-776211,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,52,15,5,17412,27511,10099,648000,0,518400,180,181600,0,7978.200195,29.00003706,78.99990291,29.00003706,80.0,74.0
SHB-Z06G-889206,1,Self Contruction,3,Non_Rented,Home_Loan,Male,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,1,25,4,10,9532,49248,39716,1509434,0,800000,180,700000,200000,12312.030270000001,25.00006147,31.00017694,25.00006147,52.99999868,53.0
DEL-M3S3-715455,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Unmarried,Corporate,U10,Reference,0,0,0,26,24,3,19877,61840,41963,2424242,0,800000,180,1630000,0,11749.61035,19.00001674,27.99992935,19.00001674,33.00000578,33.0
RAJ-83TC-771607,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,34,14,8,26229,58629,32400,1600000,14540,800000,180,200000,0,12312.030270000001,20.99989813,38.00009344,45.79991177,50.0,50.0
IDR-L9KL-607169,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,1,0,28,27,7,11130,19787,8657,1875000,2151,450000,180,50000,0,6925.52002,35.00035387,79.99907612,45.87112761,24.0,88.0
MDG-F014-727714,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,41,6,11,7895,13924,6029,575758,0,380000,180,122000,0,5848.220215,42.001007,97.00149635,42.001007,65.99995137,76.0
MDG-X76U-927942,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,UNDERGRADUATE,Reference,1,0,0,30,1,4,19533,39716,20184,2222222,0,800000,180,566000,0,12312.030270000001,31.00017694,60.99896093,31.00017694,36.0000036,59.0
DEL-94CC-820494,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,1,0,0,34,5,9,13680,34200,20520,1395349,0,600000,180,400000,0,9234.030273,27.00008852,45.00014753,27.00008852,42.99999498,60.0
DEL-T9BO-654512,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Reference,1,0,0,31,1,6,10113,18891,8778,1190476,0,500000,120,700000,0,8689.879883,46.00010525,98.99612535,46.00010525,42.00000672,42.0
FBD-O3GW-811623,0,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,41,15,25,12793,40346,27553,855263,0,650000,120,210000,0,11296.84961,27.99992467,41.00043411,27.99992467,76.00001403,76.0
SRT-G83I-610045,0,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,0,0,0,24,1,5,21322,29596,8274,617284,0,500000,180,120000,0,7695.02002,26.0002028,93.00241745,26.0002028,80.99999352,81.0
SRT-30ZA-770651,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,26,4,3,6915,15015,8100,952381,0,400000,180,146000,0,6156.02002,40.99913433,76.00024715,40.99913433,41.9999979,73.0
MDG-V7VA-685128,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,38,2,10,24690,69955,45265,1785714,0,1000000,180,250000,0,15390.04004,21.99991429,33.99986753,21.99991429,56.00000896,80.0
FBD-404W-655160,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,1,0,35,4,8,64748,115865,51117,3448276,36660,1000000,120,1300000,0,17379.76953,15.00001686,33.99997952,46.64028786,28.99999884,43.0
SHB-17FB-803791,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,0,0,43,2,3,3250,24047,20797,806452,0,500000,180,300000,0,7695.02002,31.99991691,37.00062518,31.99991691,61.99997024,62.0
SHB-833M-778720,0,Self Contruction,3,Non_Rented,Home_Improvement,Female,Salaried,N,Married,Corporate,U10,Reference,1,0,0,52,4,22,7956,23426,15470,714286,0,350000,84,370000,0,8199.080078,34.99991496,52.99987122,34.99991496,48.9999804,49.0
MDG-4QU8-644628,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,38,1,15,12738,21953,9215,613924,0,485000,180,165000,0,7464.169922,34.00068292,81.00021619,34.00068292,79.00000652,75.0
SHB-73IZ-621591,0,Self Contruction,3,Non_Rented,Home_Improvement,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,0,0,31,30,2,5739,19937,14198,555556,0,400000,84,158200,0,9370.379883,46.99994925,65.99788620000001,46.99994925,71.99994240000001,72.0
GUJ-WUJ4-939886,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Govt,U10,Reference,0,0,0,49,2,20,7590,12069,4479,555556,0,250000,120,300000,0,4344.939941,36.00082808,97.00691988,36.00082808,44.999964,45.0
FBD-V2LH-548515,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,34,1,14,12756,33276,20520,1066667,0,800000,180,260000,0,12312.030270000001,36.99973036,60.00014753,36.99973036,74.99997656,75.0
JAI-6543-669516,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,0,0,36,33,11,9249,23677,14428,1000000,0,600000,180,400000,0,9234.030273,39.00000115,64.00076429999999,39.00000115,60.0,60.0
GUJ-0JX8-740483,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,0,27,5,15,10112,19731,9619,632911,1584,500000,180,150000,0,7695.02002,38.99964533,79.99812891,47.02762161,79.00004898,77.0
FBD-QYQW-669655,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Others,1,0,0,36,7,10,18299,37537,19238,2380952,0,1000000,180,450000,0,15390.04004,40.99965378,79.99812891,40.99965378,42.00000672,43.0
SHB-8311-844951,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,27,5,2,10446,30177,19731,1492537,0,1000000,180,500000,0,15390.04004,50.99923796,77.99929065,50.99923796,67.00001407,67.0
DEL-GHS4-647734,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,29,18,12,21046,68400,47354,1194030,0,800000,180,100000,0,12312.030270000001,18.00004426,25.99997946,18.00004426,66.99999163,89.0
SRT-GR4A-980800,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,36,1,15,12226,24713,12486,4000000,0,680000,132,631000,0,11862.04004,47.99919087,95.00272336,47.99919087,17.0,83.0
PUN-T20J-636971,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,32,2,25,11744,35791,24047,2631579,0,1000000,180,1300000,0,15390.04004,42.99974865,63.99983382,42.99974865,37.99999924,43.0
MDG-49A9-563650,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Reference,0,1,0,28,1,3,21456,38740,17284,1196721,8120,730000,180,470000,0,11234.73047,29.00033678,65.00075485,49.96058459,61.00001588,61.0
GUJ-080C-684549,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,30,28,12,7092,21986,14894,697674,0,600000,180,100000,0,9234.030273,41.99959189,61.99832331,41.99959189,86.00005159999999,86.0
MDG-RW55-742566,0,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,35,30,15,7699,30000,22301,1000000,0,800000,180,200000,0,12312.030270000001,41.04010091,55.20842237,41.04010091,80.0,80.0
GUJ-32VD-745623,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,51,40,5,11951,23902,11951,810811,0,300000,96,50000,0,5736.439941,23.9998324,47.99966481,23.9998324,36.99999137,86.0
SRT-E339-667586,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,30,4,10,12837,22092,9255,1034884,0,445000,180,261000,0,6848.569823999999,31.00022553,73.99859345,31.00022553,42.9999884,63.0
DEL-G44M-690748,0,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Others,0,0,0,40,10,7,6300,40500,34200,1250000,0,1000000,180,250000,0,15390.04004,38.00009886,45.00011707,38.00009886,80.0,80.0
UJN-0OC2-608142,1,Self Contruction,3,Non_Rented,Home_Improvement,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,31,7,6,7793,15114,7321,645161,0,200000,84,100000,0,4685.189941,30.99900715,63.99658437,30.99900715,31.00001395,59.0
MDG-2S94-882687,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,1,0,0,51,2,15,16340,38622,22282,1204819,0,1000000,120,250000,0,17379.76953,44.99966219,77.99914519,44.99966219,83.00001909,80.0
IDR-156F-574874,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,U10,Reference,0,0,0,35,3,8,4440,24624,20184,1250000,0,800000,180,200000,0,12312.030270000001,50.00012294,60.99896093,50.00012294,64.0,56.0
GUJ-7ZP2-834103,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,1,38,4,20,7915,14071,6156,603774,0,320000,180,0,2554,4924.810059,34.99971614,80.00016339,34.99971614,52.99996356,53.0
DEL-U24G-740716,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,UNDERGRADUATE,Reference,0,0,0,36,10,10,12417,29583,17165,1000000,0,800000,120,200000,0,13903.80957,46.99932248,81.00092963,46.99932248,80.0,80.0
SRT-PJ6F-619623,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Others,0,0,0,28,1,3,10628,14614,3986,581395,0,250000,162,225000,0,3945.6899409999996,26.99938375,98.98870902,26.99938375,43.000025799999996,53.0
SRT-I903-946724,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,UNDERGRADUATE,Reference,1,0,0,35,4,2,6214,14142,7928,453333,0,340000,180,115000,0,5232.609863000001,37.00049401,66.00163803,37.00049401,75.00005515,63.0
SHB-83L3-620691,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,UNDERGRADUATE,Reference,0,0,1,33,1,2,8744,25868,17124,987500,0,790000,180,260000,200000,12158.12988,47.00065673,71.00052489,47.00065673,80.0,75.0
RAJ-3B48-728676,0,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,U10,Reference,0,0,0,57,5,38,8700,33793,25093,1462500,0,900000,180,400000,0,13851.04004,40.98789702,55.19882054,40.98789702,61.53846154,61.53845978
FBD-4ODZ-651029,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Others,0,0,0,51,5,60,19146,45471,26325,1904762,0,800000,108,117000,0,15005.509769999999,33.00017542,57.00098676,33.00017542,41.9999979,87.0
BHP-HZTR-876435,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Own database field visit,0,0,0,46,2,15,4722,11952,7230,806452,0,250000,84,450000,0,5856.490234000001,49.00008563,81.00263118,49.00008563,30.99998512,65.0
BHP-C1SL-615955,1,Self Contruction,2,Non_Rented,Home_Loan,Male,Salaried,N,Married,Govt,UNDERGRADUATE,Own database field visit,1,1,0,48,5,22,38040,64125,26085,3703704,15602,1000000,180,950000,0,15390.04004,24.00006244,58.99957845,48.33066673,26.99999784,26.0
GUJ-W8TF-959787,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Others,0,0,1,45,1,12,12404,28161,15756,2097561,0,860000,180,200000,8500,13235.44043,46.99918479,84.00254144,46.99918479,40.99999952,81.0
FBD-XX6X-661575,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Married,Corporate,GRADUATE+,Reference,0,0,0,24,23,5,8535,24828,16294,952381,0,600000,120,350000,0,10427.86035,42.00040419,63.99816099,42.00040419,62.99999685,63.0
DEL-8F1N-723610,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,44,22,0,7335,19647,12312,937500,0,600000,180,650000,0,9234.030273,46.999696,75.00024589,46.999696,64.0,48.0
JAI-P1CH-989818,1,Self Contruction,2,Rented,Home_Loan,Female,Salaried,N,Married,Govt,U10,Reference,1,0,0,44,10,21,11158,31408,20250,1282051,0,1000000,180,200000,0,15390.04004,49.00038219,76.00019772,49.00038219,78.00001716,78.0
RAJ-5RH2-829570,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,29,2,7,11879,26196,14316,7272727,0,800000,180,412000,0,12312.030270000001,46.99965748,86.00188791,46.99965748,11.00000041,66.0
DEL-1MDW-909165,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,N,Unmarried,Corporate,GRADUATE+,Reference,0,1,0,33,15,2,20246,45555,25308,2312500,11348,740000,180,260000,0,11388.62988,24.99973632,45.00011808,49.91028401,32.0,74.0
SRT-5U40-506282,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,0,0,0,37,1,6,9661,29466,19805,1121429,0,785000,180,265000,0,12081.17969,41.00040619,61.00065482,41.00040619,69.99997325,75.0
GUJ-F051-679519,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,U10,Reference,0,1,1,47,4,9,9645,21218,11574,690909,4186,76000,120,617000,5000,1273.099976,6.000094145,10.99965419,25.72862652,11.00000145,11.0
BHP-789U-977432,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,U10,Own database field visit,1,0,0,53,12,10,7821,14452,6631,972222,0,350000,180,25000,0,5636.470215,39.00131618,85.00181292,39.00131618,36.00000823,93.0
SRT-UT4X-528874,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,0,42,2,12,12142,37234,25092,1171875,0,750000,180,281100,0,11542.530270000001,30.99997388,46.00083801,30.99997388,64.0,73.0
JAI-MX9A-514206,0,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,0,0,0,38,15,10,7201,43206,36005,1232877,0,900000,180,400000,0,10801.50977,25.0000226,30.00002712,25.0000226,72.99998297,69.0
DEL-58F0-589882,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,1,0,0,24,10,5,16031,32063,16031,1298701,0,1000000,180,250000,0,15390.04004,47.99937635,96.00174686,47.99937635,77.00001771,80.0
MRT-43PQ-527038,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,1,0,0,30,1,13,12186,41973,29787,1333333,0,600000,180,472000,0,9234.030273,21.99992918,31.00020235,21.99992918,45.00001125,56.0
MDG-0132-961529,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,47,35,32,7253,19508,12255,753425,0,550000,120,200000,0,9558.870117,48.999744299999996,77.99975616,48.999744299999996,72.99996682,73.0
SRT-INYW-640376,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Unmarried,Ind/SmallBus,U10,Reference,0,0,0,25,4,3,6117,12929,6812,553571,0,310000,84,185000,0,6335.100098,48.99914995,92.99912064,48.99914995,56.00004335,63.0
GUJ-WNTO-983560,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,1,25,3,5,6982,14962,7980,1253846,0,326000,180,525000,83002,4787.959961,32.00080177,59.99949826,32.00080177,26.00000319,38.0
SHB-9QU6-969795,1,Self Contruction,3,Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,GRADUATE+,Reference,0,0,0,35,4,4,10130,24559,14428,1293103,0,750000,180,550000,0,11542.530270000001,46.99918675,80.00090292,46.99918675,58.00002011,58.0
GUJ-F2K0-754890,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,32,12,10,35050,45471,10420,1083333,0,650000,180,150000,0,10003.530270000001,21.99980267,96.00316961,21.99980267,60.00001846,81.0
SHB-X7SN-703692,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Govt,GRADUATE+,Reference,1,0,0,30,28,13,5748,30177,24429,1492537,0,1000000,180,500000,0,15390.04004,50.99923796,62.99905866,50.99923796,67.00001407,67.0
DEL-ZD15-746468,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,Y,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,32,5,5,12377,35177,22800,1012658,0,800000,180,200000,0,12312.030270000001,35.0002282,54.00013278,35.0002282,79.00001778,80.0
SHB-8A1V-498801,0,Self Contruction,3,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,UNDERGRADUATE,Reference,0,0,0,36,8,5,6964,29596,22632,1388889,0,500000,180,900000,0,7695.02002,26.0002028,34.00061868,26.0002028,35.99999712,36.0
RAJ-V5T9-813870,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,53,2,7,10835,19901,9066,2380952,0,500000,144,300000,0,8159.609863,41.00100429,90.00231484,41.00100429,21.00000336,62.0
BHP-T720-684505,1,Self Contruction,2,Rented,Home_Loan,Male,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,0,0,0,29,1,16,24981,71820,46839,2413793,0,700000,180,950000,0,10773.030270000001,15.00004215,23.00012868,15.00004215,29.00000124,30.0
FBD-A8UD-669327,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Reference,0,0,0,39,2,18,21074,42750,21676,1470588,0,1000000,180,500000,0,15390.04004,36.00009366,71.00036925,36.00009366,68.00001088,67.0
JAI-P03Y-622440,1,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Married,Ind/SmallBus,U10,Own database field visit,0,0,0,32,10,1,12742,59462,46720,1307692,0,850000,180,480000,0,13081.54004,21.99983189,27.99987166,21.99983189,65.00001529,62.0
GUJ-66A5-959105,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,1,0,0,40,20,18,6083,11659,5576,423729,0,250000,180,175000,0,3847.51001,33.00034317,69.00125556,33.00034317,58.99997404,59.0
JDH-1365-509906,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,0,0,1,44,40,20,9780,33457,23677,2222222,0,1000000,180,1200000,100000,15390.04004,45.99946211,64.99995793,45.99946211,45.000004499999996,45.0
IDR-AW7B-675057,0,Self Contruction,2,Rented,Home_Loan,Female,Self_Employed,N,Unmarried,Business,U10,Reference,0,0,0,27,20,10,10561,35791,25230,1694915,0,1000000,180,725000,0,15390.04004,42.99974865,60.99896964,42.99974865,59.00000885,58.0
GUJ-6VO3-784056,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,0,0,0,52,4,3,8017,16685,8667,447761,0,300000,72,150000,0,6673.839844,39.99904012,77.0028827,39.99904012,67.00002903,67.0
FBD-1T33-715398,1,Self Contruction,2,Rented,Home_Loan,Male,Self_Employed,N,Married,Business,GRADUATE+,Own database field visit,1,0,0,30,2,8,23750,42750,19000,1250000,0,1000000,180,320000,0,15390.04004,36.00009366,81.00021073,36.00009366,80.0,80.0
MRT-KF62-730233,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Own database field visit,0,0,0,48,20,18,15642,43449,27808,714286,0,400000,120,200000,0,6951.910156,16.00016147,24.99967691,16.00016147,55.99997760000001,67.0
DEL-O9YW-775415,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Others,0,1,0,39,7,18,9281,20028,10747,952381,1813,600000,180,350000,0,8812.200195,43.99940181,81.99683814,53.05172856,62.99999685,0.0
RAJ-20P7-674204,1,Self Contruction,2,Non_Rented,Home_Loan,Male,Salaried,N,Married,Ind/SmallBus,GRADUATE+,Reference,1,0,0,30,6,4,7057,25092,18035,974026,0,750000,180,225000,0,11542.530270000001,46.00083801,64.00072234,46.00083801,76.99999795,77.0
AMR-ZCWD-979452,0,Self Contruction,2,Rented,Home_Improvement,Female,Salaried,N,Married,Ind/SmallBus,U10,Reference,0,0,0,44,7,8,12614,36040,23426,500000,0,200000,84,2700000,0,4685.189941,12.99997209,19.99995706,12.99997209,40.0,7.0
SHB-I6O1-936120,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,N,Married,Ind/SmallBus,UNDERGRADUATE,Reference,0,0,0,33,10,10,11755,47022,35266,572875,0,458300,180,114600,0,7053.259765999999,14.99991443,20.00016947,14.99991443,80.0,80.0
DEL-XX55-671816,1,Self Contruction,1,Rented,Home_Loan,Male,Self_Employed,N,Married,Business,U10,Reference,0,0,0,31,5,15,7940,37537,29596,2702703,0,1000000,180,1700000,0,15390.04004,40.99965378,52.00040559,40.99965378,36.99999593,37.0
MDG-ZT6R-581179,1,Self Contruction,3,Rented,Home_Loan,Male,Salaried,N,Married,Corporate,UNDERGRADUATE,Reference,1,0,0,37,15,10,5007,16929,11922,1057692,0,550000,180,510000,0,8464.519531,50.00011537,70.99915728,50.00011537,52.00001513,52.0
DEL-4E96-774850,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,GRADUATE+,Own database field visit,0,1,0,43,8,25,26076,43972,17895,2500000,8618,1000000,180,1500000,0,15390.04004,34.99963622,86.00190019,54.59847184,40.0,40.0
PUN-J38Z-603510,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,N,Married,Govt,U10,Reference,0,0,0,42,10,10,4068,14774,10706,1000000,0,480000,180,720000,0,7387.220215,50.00149056,69.00074925,50.00149056,48.0,48.0
MDG-E4UT-806952,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,1,0,0,37,10,8,8500,19238,10737,1250000,0,600000,180,648000,0,9234.030273,47.99890983,86.0019584,47.99890983,48.0,48.0
SHB-9YD3-619387,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,UNDERGRADUATE,Reference,0,0,1,30,10,6,7892,25650,17758,845070,0,600000,180,200000,60000,9234.030273,36.00011803,51.99926948,36.00011803,71.0000355,75.0
FBD-ZS0C-829069,1,Self Contruction,2,Rented,Home_Loan,Male,Salaried,N,Married,Corporate,U10,Reference,0,0,0,51,4,4,4733,12620,7888,568966,0,330000,96,240000,0,6310.080078,50.00063453,79.99594420000001,50.00063453,57.99995079,58.0
GUJ-34LB-927526,1,Self Contruction,1,Non_Rented,Home_Loan,Female,Self_Employed,Y,Married,Business,U10,Reference,0,0,1,29,26,13,8405,21419,13014,1000000,0,700000,180,300000,104344,10280.91016,47.99902029,78.99884859999999,47.99902029,70.0,70.0
KTA-PD0Q-549367,0,Self Contruction,3,Non_Rented,Home_Improvement,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,44,2,20,8785,43924,35139,652174,0,150000,84,300000,0,3513.889893,7.9999314560000006,9.999971236,7.9999314560000006,22.99999693,33.0
SHB-Y2KL-702397,0,Self Contruction,3,Non_Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,32,25,10,5300,40000,34700,2000000,0,800000,120,1200000,0,13903.80957,34.75952393,40.06861548,34.75952393,40.0,40.0
IDR-5IK3-500040,0,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,U10,Reference,0,0,0,39,38,20,5891,13991,8100,806452,0,500000,180,300000,0,7695.02002,54.99978572,95.00024715,54.99978572,61.99997024,62.0
DEL-9NY6-998489,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Married,Corporate,U10,Reference,0,0,0,32,5,6,14830,25558,10728,806452,0,500000,120,300000,0,8689.879883,34.00062557,81.00186319,34.00062557,61.99997024,62.0
MDG-91KY-658752,1,Self Contruction,3,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Corporate,U10,Own database field visit,1,1,0,39,36,5,27155,46636,19481,1515152,7392,1000000,180,400000,0,15390.04004,33.00034317,79.00025686,48.85075915,65.99997888,66.0
IDR-52TA-662497,1,Self Contruction,2,Non_Rented,Home_Loan,Female,Salaried,Y,Married,Govt,UNDERGRADUATE,Reference,0,0,0,36,20,3,3021,21902,18881,2833333,0,680000,180,536000,0,10950.86035,49.99936239,57.99936629999999,49.99936239,24.00000282,56.0
GUJ-9N8T-935139,1,Self Contruction,1,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,1,1,38,2,16,8343,24047,15704,943396,4225,500000,180,450000,9120,7695.02002,31.99991691,49.00038219,49.56967613,53.00001272,53.0
MRT-3080-921916,0,Self Contruction,2,Non_Rented,Home_Improvement,Female,Salaried,N,Unmarried,Corporate,U10,Reference,0,0,0,29,7,5,2628,19852,17225,602410,0,500000,84,100000,0,11712.969729999999,59.00145943,67.99982425,59.00145943,82.9999502,83.0
MDG-2063-846535,1,Self Contruction,3,Rented,Home_Loan,Female,Self_Employed,N,Married,Business,U10,Reference,0,0,0,35,7,10,10302,16819,6517,909091,0,300000,120,621000,0,5213.930176,31.00023887,80.00506638,31.00023887,32.9999967,33.0
DEL-4F3Z-604274,1,Self Contruction,1,Rented,Home_Loan,Female,Salaried,N,Unmarried,Corporate,GRADUATE+,Others,0,0,0,27,1,1,10700,25491,14791,973100,0,778480,180,221520,0,11980.83984,47.00027399,81.00087786,47.00027399,80.0,78.0
